"status" "family" "pval" "qval" "gene_short_name" "num_cells_expressed"
"ENSMUSG00000047492" "OK" "tobit" 3.39770755215777e-06 1.03227266056547e-05 "Inhbe" 96
"ENSMUSG00000047496" "OK" "tobit" 7.08042029882782e-13 3.73087306304591e-12 "Rnf152" 67
"ENSMUSG00000047497" "OK" "tobit" 0.614969053664954 0.673521107879081 "Adamts12" 35
"ENSMUSG00000047501" "OK" "tobit" 1.83300056474116e-08 6.92894322708022e-08 "Cldn4" 54
"ENSMUSG00000047507" "OK" "tobit" 2.68968804805233e-194 1.45998477950786e-192 "Baiap3" 12
"ENSMUSG00000047514" "OK" "tobit" 1.38151551664534e-08 5.27384897370632e-08 "Tspyl1" 387
"ENSMUSG00000047515" "OK" "tobit" 0.0786028002553933 0.117411590241069 "BC049715" 27
"ENSMUSG00000047534" "OK" "tobit" 9.84351779676177e-05 0.000251685363895264 "Mis18bp1" 201
"ENSMUSG00000047539" "OK" "tobit" 3.19565310047488e-06 9.73498013502343e-06 "Fbxo28" 267
"ENSMUSG00000047547" "OK" "tobit" 0.0894923619493745 0.131733979200986 "Cltb" 397
"ENSMUSG00000047554" "OK" "tobit" 1.3010483189197e-07 4.55625626488672e-07 "Tmem41b" 435
"ENSMUSG00000047557" "OK" "tobit" 9.713544182919e-17 6.52924831633868e-16 "Lxn" 97
"ENSMUSG00000047583" "OK" "tobit" 0.138515365439144 0.193042164970583 "Tyw3" 186
"ENSMUSG00000047603" "OK" "tobit" 0.820843781220189 0.852245115442159 "Zfp235" 151
"ENSMUSG00000047604" "OK" "tobit" 0.679854140082048 0.730208587131562 "Frat2" 76
"ENSMUSG00000047613" "OK" "tobit" 0.0866183513504872 0.127993497023963 "A430005L14Rik" 420
"ENSMUSG00000047617" "OK" "tobit" 0.0213318971099645 0.0366356668320443 "BC029214" 280
"ENSMUSG00000047631" "OK" "tobit" 4.78644856046409e-97 2.0017205721202e-95 "Apof" 426
"ENSMUSG00000047632" "OK" "tobit" 0.355038351421817 0.428163879634467 "Fgfbp3" 92
"ENSMUSG00000047635" "OK" "tobit" 0.0876447087063319 0.129224989115848 "2810006K23Rik" 342
"ENSMUSG00000047638" "OK" "tobit" 1.35827089389142e-11 6.52975240163151e-11 "Nr1h4" 177
"ENSMUSG00000047648" "OK" "tobit" 3.11397019796187e-07 1.05530099717117e-06 "Fbxo30" 337
"ENSMUSG00000047649" "OK" "tobit" 7.31900942962226e-05 0.00019045526097441 "Cd3eap" 388
"ENSMUSG00000047654" "OK" "tobit" 0.381796670160565 0.455135170129735 "Tssk6" 112
"ENSMUSG00000047656" "OK" "tobit" 0.0306019264008339 0.0507364574741859 "Trpt1" 181
"ENSMUSG00000047658" "OK" "tobit" 0.03985158234869 0.064263666723648 "Gal3st3" 52
"NA.424" NA NA NA NA NA NA
"ENSMUSG00000047675" "OK" "tobit" 1.66014443763527e-14 9.73844905126536e-14 "Rps8" 447
"ENSMUSG00000047676" "OK" "tobit" 0.929301918974796 0.941900205636943 "Rpsa-ps10" 28
"NA.425" NA NA NA NA NA NA
"ENSMUSG00000047694" "OK" "tobit" 0.355553391170998 0.428719760369746 "Yipf6" 391
"NA.426" NA NA NA NA NA NA
"ENSMUSG00000047710" "OK" "tobit" 3.90778758001878e-05 0.000104980395158132 "Champ1" 369
"NA.427" NA NA NA NA NA NA
"ENSMUSG00000047714" "OK" "tobit" 0.0467508863511995 0.0740113412571426 "Ppp1r2" 437
"ENSMUSG00000047719" "OK" "tobit" 0.06180168899956 0.094964301565005 "Ubiad1" 387
"ENSMUSG00000047721" "OK" "tobit" 1.18262347539328e-05 3.38655502890397e-05 "Bola2" 447
"ENSMUSG00000047728" "OK" "tobit" 0.0170619902494406 0.0299548676842749 "BC025446" 222
"ENSMUSG00000047731" "OK" "tobit" 0.0351924444685657 0.0576061390918896 "Wbp1l" 427
"ENSMUSG00000047735" "OK" "tobit" 0.00527889017581344 0.0102827097562545 "Samd9l" 170
"ENSMUSG00000047749" "OK" "tobit" 9.47331145988995e-16 6.02052873453311e-15 "Zc3hav1l" 236
"ENSMUSG00000047757" "OK" "tobit" 0.0129003086139151 0.023193045772522 "Fancb" 169
"ENSMUSG00000047766" "OK" "tobit" 1.57585668059602e-07 5.47508294332463e-07 "Lrrc49" 40
"ENSMUSG00000047767" "OK" "tobit" 0.0418727539347274 0.0671472227706829 "Atg16l2" 209
"ENSMUSG00000047777" "OK" "tobit" 4.34128629712692e-11 2.0143263410264e-10 "Phf13" 296
"ENSMUSG00000047786" "OK" "tobit" 0.00896501688777956 0.0166368712880583 "Lix1" 81
"ENSMUSG00000047789" "OK" "tobit" 0.287252089554497 0.358980179723944 "Slc38a9" 139
"ENSMUSG00000047797" "OK" "tobit" 1.4524563517152e-24 1.42371262675856e-23 "Gjb1" 447
"ENSMUSG00000047804" "OK" "tobit" 0.0243174104029324 0.0412225620199441 "Akap10" 299
"ENSMUSG00000047822" "OK" "tobit" 3.70599020569061e-71 1.19877438286115e-69 "Gm6484" 393
"ENSMUSG00000047824" "OK" "tobit" 5.58734034500084e-07 1.8388568203543e-06 "Pygo2" 374
"ENSMUSG00000047832" "OK" "tobit" 6.3061037165347e-18 4.5536102007779e-17 "Cdca4" 363
"NA.428" NA NA NA NA NA NA
"ENSMUSG00000047843" "OK" "tobit" 8.14375917592421e-14 4.59190974522941e-13 "Bri3" 410
"ENSMUSG00000047844" "OK" "tobit" 8.74821991787613e-19 6.61542393598934e-18 "Bex4" 447
"ENSMUSG00000047854" "OK" "tobit" 0.695764384294696 0.744622923097295 "Stx19" 37
"ENSMUSG00000047866" "OK" "tobit" 8.11759059188358e-06 2.36470889324306e-05 "Lonp2" 441
"ENSMUSG00000047875" "OK" "tobit" 0.389070354171021 0.462380228957837 "Gpr157" 42
"ENSMUSG00000047878" "OK" "tobit" 0 0 "A4galt" 10
"ENSMUSG00000047879" "OK" "tobit" 9.23665232745256e-11 4.19006695449694e-10 "Usp14" 439
"ENSMUSG00000047880" "OK" "tobit" 0.384145974673829 0.457522820752945 "Cxcr5" 15
"ENSMUSG00000047881" "OK" "tobit" 1.00458356902375e-06 3.22060064098431e-06 "Rell1" 433
"ENSMUSG00000047888" "OK" "tobit" 5.1231655316899e-13 2.72399106599413e-12 "Tnrc6b" 368
"ENSMUSG00000047904" "OK" "tobit" 0.000150191914601064 0.000373418328851273 "Sstr2" 274
"ENSMUSG00000047905" "OK" "tobit" 6.19227491831353e-69 1.94351598921326e-67 "Gm8566" 71
"ENSMUSG00000047907" "OK" "tobit" 1.5769598094749e-09 6.51585322736631e-09 "Tshz2" 151
"ENSMUSG00000047909" "OK" "tobit" 3.78234379804704e-06 1.14190760379134e-05 "Ankrd16" 295
"ENSMUSG00000047921" "OK" "tobit" 0.000236212563266738 0.000572209862108788 "Trappc9" 283
"ENSMUSG00000047935" "OK" "tobit" 0.0516955107221683 0.0809098296579804 "Gm5607" 15
"ENSMUSG00000047945" "OK" "tobit" 1.16117866279825e-137 5.75146306417258e-136 "Marcksl1" 427
"ENSMUSG00000047963" "OK" "tobit" 0.00333870844547634 0.00675325789443593 "Stbd1" 332
"ENSMUSG00000047965" "OK" "tobit" 0.199906180315042 0.264064751895442 "Rpl9-ps7" 117
"ENSMUSG00000047977" "OK" "tobit" 0.00116272793570733 0.00253881220291517 "Synb" 256
"NA.429" NA NA NA NA NA NA
"ENSMUSG00000047989" "OK" "tobit" 4.29270841816159e-08 1.56989913308402e-07 "Ino80c" 336
"ENSMUSG00000047990" "OK" "tobit" 0.741854353835092 0.784468043784522 "C2cd4a" 35
"ENSMUSG00000047996" "OK" "tobit" 0.105642303860689 0.152498225518389 "Prrg1" 188
"ENSMUSG00000048000" "OK" "tobit" 0.0631244352183486 0.0966968491553905 "Gigyf2" 431
"ENSMUSG00000048007" "OK" "tobit" 6.04000454609886e-12 2.98515971486333e-11 "Timm8a1" 431
"ENSMUSG00000048012" "OK" "tobit" 0.00172004662836359 0.00365800285861778 "Zfp473" 54
"NA.430" NA NA NA NA NA NA
"ENSMUSG00000048027" "OK" "tobit" 1.13761007666583e-16 7.59844910035961e-16 "Rgmb" 117
"ENSMUSG00000048029" "OK" "tobit" 0.00433925404873769 0.00858427067804448 "Eno4" 20
"ENSMUSG00000048039" "OK" "tobit" 1.83775182160561e-07 6.35712928250741e-07 "Isg20l2" 415
"ENSMUSG00000048040" "OK" "tobit" 0.12916232064432 0.181829894503284 "Arxes2" 407
"ENSMUSG00000048047" "OK" "tobit" 0.0722892778666957 0.108962190753545 "Zbtb33" 60
"ENSMUSG00000048058" "OK" "tobit" 4.87043635993469e-07 1.61464999592062e-06 "Ldlrad3" 405
"ENSMUSG00000048076" "OK" "tobit" 1.04611455047392e-10 4.71718794452677e-10 "Arf1" 447
"ENSMUSG00000048078" "OK" "tobit" 1.13407232598417e-08 4.35442014700802e-08 "Tenm4" 123
"ENSMUSG00000048087" "OK" "tobit" 0.0385691429950896 0.0623733207297388 "Gm4737" 306
"ENSMUSG00000048100" "OK" "tobit" 0.00828752238525995 0.0154775850706308 "Taf13" 390
"ENSMUSG00000048106" "OK" "tobit" 0.00197829215006321 0.00416634740612569 "4632415L05Rik" 305
"ENSMUSG00000048109" "OK" "tobit" 9.48940328481254e-08 3.36105121931349e-07 "Rbm15" 439
"ENSMUSG00000048118" "OK" "tobit" 0.0183697656276277 0.0320203216977785 "Arid4a" 373
"ENSMUSG00000048138" "OK" "tobit" 2.35484372844616e-131 1.13447638589275e-129 "Dmrt2" 45
"ENSMUSG00000048149" "OK" "tobit" 0.0703129540711929 0.10628564315914 "Gm12663" 146
"ENSMUSG00000048154" "OK" "tobit" 1.88934736841791e-25 1.92085668950762e-24 "Kmt2d" 444
"ENSMUSG00000048164" "OK" "tobit" 0.0585920563786702 0.0905414929903405 "Gm7204" 91
"ENSMUSG00000048170" "OK" "tobit" 1.21383327159067e-16 8.08372157761014e-16 "Mcmbp" 440
"ENSMUSG00000048174" "OK" "tobit" 0.392860204939884 0.465733873331307 "Tmem81" 23
"ENSMUSG00000048175" "OK" "tobit" 0.24600147104907 0.314699218412249 "Asb8" 405
"ENSMUSG00000048186" "OK" "tobit" 0.16029369109256 0.218795642767575 "Bend7" 202
"ENSMUSG00000048200" "OK" "tobit" 1.06245611817918e-06 3.39377861207982e-06 "Efcab4a" 45
"ENSMUSG00000048217" "OK" "tobit" 1.32051822965466e-23 1.25031146595139e-22 "Nags" 347
"ENSMUSG00000048218" "OK" "tobit" 0.0347816822985287 0.0569904903741385 "Amigo2" 11
"ENSMUSG00000048222" "OK" "tobit" 5.1177026995453e-06 1.52129759541997e-05 "Mfap1b" 373
"ENSMUSG00000048232" "OK" "tobit" 2.55963904993234e-07 8.74171061008999e-07 "Fbxo10" 159
"ENSMUSG00000048234" "OK" "tobit" 0.835714319708121 0.864513246793742 "Rnf149" 375
"ENSMUSG00000048240" "OK" "tobit" 0.0190550727960513 0.0330694080605948 "Gng7" 50
"ENSMUSG00000048249" "OK" "tobit" 0.020431762541157 0.035223345255312 "Crebrf" 97
"NA.431" NA NA NA NA NA NA
"ENSMUSG00000048261" "OK" "tobit" 0.0269724018036751 0.0452681669407296 "Gm4879" 13
"ENSMUSG00000048264" "OK" "tobit" 0.054624086226895 0.0850149024642858 "Dip2c" 70
"ENSMUSG00000048271" "OK" "tobit" 0.00727982458645295 0.0137658338934955 "Rbm33" 234
"ENSMUSG00000048277" "OK" "tobit" 4.64664631116193e-08 1.69231029485103e-07 "Syngr2" 443
"ENSMUSG00000048279" "OK" "tobit" 0.0093564056477192 0.0172943474654635 "Sacs" 37
"ENSMUSG00000048280" "OK" "tobit" 0.00360427719597574 0.00724328560367891 "Zfp738" 141
"ENSMUSG00000048285" "OK" "tobit" 1.53377773614431e-07 5.33707510820796e-07 "Frmd6" 266
"ENSMUSG00000048307" "OK" "tobit" 0.0143615626577947 0.0255995015886241 "Ankrd46" 395
"ENSMUSG00000048310" "OK" "tobit" 9.62355306530109e-05 0.000246538412938455 "Pskh1" 367
"ENSMUSG00000048327" "OK" "tobit" 0.127878138704457 0.180278261893235 "Ckap2l" 162
"ENSMUSG00000048330" "OK" "tobit" 0.0416465070920954 0.066818214131968 "Ric3" 19
"ENSMUSG00000048351" "OK" "tobit" 0.123244212022986 0.174521643934988 "Coa7" 432
"ENSMUSG00000048355" "OK" "tobit" 6.01533905026518e-07 1.96746025478133e-06 "Arxes1" 425
"ENSMUSG00000048368" "OK" "tobit" 0.321454059146131 0.394048479309062 "Omd" 15
"ENSMUSG00000048371" "OK" "tobit" 2.62625190221888e-06 8.06707221902504e-06 "Pdp2" 338
"ENSMUSG00000048373" "OK" "tobit" 7.19759941659244e-05 0.000187603931512893 "Fgfbp1" 40
"ENSMUSG00000048376" "OK" "tobit" 2.82559671474098e-07 9.61479345827491e-07 "F2r" 412
"ENSMUSG00000048379" "OK" "tobit" 0.0055155626165893 0.0107029465564325 "Socs4" 369
"ENSMUSG00000048388" "OK" "tobit" 2.41460513376952e-30 2.94622720325226e-29 "Fam171b" 17
"ENSMUSG00000048406" "OK" "tobit" 8.12774774740761e-05 0.000209983377011264 "B330016D10Rik" 43
"ENSMUSG00000048410" "OK" "tobit" 0.279759843500579 0.351195431608124 "Zfp407" 148
"NA.432" NA NA NA NA NA NA
"ENSMUSG00000048424" "OK" "tobit" 0.206637253836255 0.271598015864055 "Ranbp3l" 49
"ENSMUSG00000048429" "OK" "tobit" 0.775701384056163 0.812937512383641 "1810026J23Rik" 419
"ENSMUSG00000048439" "OK" "tobit" 0.698391829221958 0.746880135832133 "Nupl2" 261
"ENSMUSG00000048440" "OK" "tobit" 5.28987372204076e-10 2.26178846761117e-09 "Cyp4f16" 311
"ENSMUSG00000048445" "OK" "tobit" 9.40730840034069e-06 2.72438951480724e-05 "Ccdc57" 126
"ENSMUSG00000048478" "OK" "tobit" 0.340103120369136 0.412853983139374 "Spata33" 24
"ENSMUSG00000048481" "OK" "tobit" 0.0221486628992642 0.0378905889857893 "Mypop" 38
"ENSMUSG00000048482" "OK" "tobit" 4.49838811399601e-05 0.000119710294840223 "Bdnf" 26
"ENSMUSG00000048484" "OK" "tobit" 0.660349258885422 0.713562568402914 "Gm7461" 23
"ENSMUSG00000048485" "OK" "tobit" 0.0436445752254263 0.069685354822505 "Zbtb8b" 30
"ENSMUSG00000048486" "OK" "tobit" 1.34193314387002e-05 3.81449790716281e-05 "Fitm2" 310
"ENSMUSG00000048489" "OK" "tobit" 5.88758828363238e-07 1.93045664657785e-06 "8430408G22Rik" 247
"ENSMUSG00000048490" "OK" "tobit" 8.00851438615407e-05 0.00020713928364971 "Nrip1" 222
"ENSMUSG00000048495" "OK" "tobit" 0.000262757879615425 0.000633801916284352 "Tyw5" 338
"ENSMUSG00000048497" "OK" "tobit" 3.58206966763586e-11 1.67233591257816e-10 "Mmgt2" 324
"ENSMUSG00000048498" "OK" "tobit" 3.70079375561204e-46 7.52985635769587e-45 "Cd300e" 61
"ENSMUSG00000048503" "OK" "tobit" 0.00140611187998902 0.0030334658088779 "Tmem136" 135
"ENSMUSG00000048537" "OK" "tobit" 6.23152228249307e-33 8.44184856218079e-32 "Phldb1" 182
"ENSMUSG00000048546" "OK" "tobit" 0.621377373319544 0.679464047403572 "Tob2" 422
"ENSMUSG00000048550" "OK" "tobit" 3.72684093847319e-06 1.12600893775829e-05 "Thnsl1" 205
"ENSMUSG00000048572" "OK" "tobit" 0.013719461425715 0.0245432803157542 "Tmem252" 71
"ENSMUSG00000048578" "OK" "tobit" 0.000103483529630515 0.000263699991100268 "Mlec" 441
"ENSMUSG00000048581" "OK" "tobit" 0.0857250824149806 0.126843031766005 "E130311K13Rik" 184
"ENSMUSG00000048583" "OK" "tobit" 2.28252054273574e-60 6.27000876990668e-59 "Igf2" 447
"ENSMUSG00000048603" "OK" "tobit" 0.0294457269764028 0.0489989262546965 "Gm9828" 65
"ENSMUSG00000048612" "OK" "tobit" 3.67708835091237e-10 1.59066185485702e-09 "Myof" 128
"NA.433" NA NA NA NA NA NA
"ENSMUSG00000048644" "OK" "tobit" 1.2457904241718e-65 3.73266128981533e-64 "Ctxn1" 170
"ENSMUSG00000048647" "OK" "tobit" 0.0971937755886113 0.141670162137161 "Exd1" 64
"ENSMUSG00000048652" "OK" "tobit" 0.0219133476284804 0.0375488172877205 "Samd13" 26
"ENSMUSG00000048661" "OK" "tobit" 0.50783695195968 0.575642972792744 "Lemd3" 82
"ENSMUSG00000048668" "OK" "tobit" 1.52952958758283e-12 7.87367455770962e-12 "Rhno1" 400
"ENSMUSG00000048677" "OK" "tobit" 0.207075774455702 0.272016494706023 "Tpcn2" 79
"ENSMUSG00000048696" "OK" "tobit" 4.4176352114599e-09 1.75355667672525e-08 "Mex3d" 67
"ENSMUSG00000048701" "OK" "tobit" 0.0483203456798604 0.076246368076776 "Ccdc6" 360
"ENSMUSG00000048706" "OK" "tobit" 3.16615549660188e-13 1.70866750497582e-12 "Lurap1l" 388
"ENSMUSG00000048707" "OK" "tobit" 0.026497490860549 0.0445749554383042 "Tprn" 180
"ENSMUSG00000048720" "OK" "tobit" 0.410641424651224 0.483448457306834 "Tbc1d12" 54
"ENSMUSG00000048728" "OK" "tobit" 3.56527906474037e-07 1.19978074683938e-06 "Zfp454" 101
"ENSMUSG00000048731" "OK" "tobit" 0.537547959746493 0.603323549212712 "Ggnbp1" 164
"ENSMUSG00000048732" "OK" "tobit" 0.00724960329989646 0.0137168690824112 "Klhl11" 121
"NA.434" NA NA NA NA NA NA
"ENSMUSG00000048755" "OK" "tobit" 0.492964572973219 0.561959758459833 "Mcat" 231
"ENSMUSG00000048756" "OK" "tobit" 0.0317043555625558 0.0523834082838017 "Foxo3" 269
"ENSMUSG00000048758" "OK" "tobit" 1.61495970908705e-09 6.66417896095542e-09 "Rpl29" 447
"ENSMUSG00000048772" "OK" "tobit" 0.0138548215097259 0.0247658645459745 "Tmem53" 256
"ENSMUSG00000048779" "OK" "tobit" 0.307832389077026 0.379906826043048 "P2ry6" 15
"ENSMUSG00000048782" "OK" "tobit" 2.10261076568236e-50 4.73386088580474e-49 "Insc" 221
"ENSMUSG00000048787" "OK" "tobit" 0.000488168190206282 0.00113319651651575 "Dcun1d3" 125
"ENSMUSG00000048794" "OK" "tobit" 0.881273752643529 0.902411426233465 "Ccdc37" 20
"ENSMUSG00000048796" "OK" "tobit" 0.125183622344336 0.17696757172295 "Cyb561d1" 47
"ENSMUSG00000048799" "OK" "tobit" 2.51105879063801e-13 1.36629872405123e-12 "Cep120" 276
"NA.435" NA NA NA NA NA NA
"ENSMUSG00000048826" "OK" "tobit" 0.0147684795986387 0.0262628073194686 "Dact2" 119
"ENSMUSG00000048832" "OK" "tobit" 0.173401827739808 0.234007575110767 "Vps37c" 333
"ENSMUSG00000048833" "OK" "tobit" 0.199345285898937 0.263411653313726 "Slc39a9" 417
"ENSMUSG00000048856" "OK" "tobit" 5.32531325438925e-11 2.45795617594844e-10 "Slc25a47" 204
"ENSMUSG00000048874" "OK" "tobit" 5.20720565033173e-13 2.76681895936165e-12 "Phf3" 352
"ENSMUSG00000048878" "OK" "tobit" 0.25693956220061 0.326792815028058 "Hexim1" 155
"NA.436" NA NA NA NA NA NA
"ENSMUSG00000048897" "OK" "tobit" 0.443957301987636 0.516115830754292 "Zfp710" 283
"ENSMUSG00000048899" "OK" "tobit" 0.0391097182723647 0.0631830633591866 "Rimkla" 14
"NA.437" NA NA NA NA NA NA
"ENSMUSG00000048911" "OK" "tobit" 0.0166965793178651 0.0293751561980421 "Rnf24" 97
"ENSMUSG00000048915" "OK" "tobit" 0.149941253183955 0.206367489541204 "Efna5" 35
"ENSMUSG00000048916" "OK" "tobit" 0.556707371476311 0.620849361977589 "Gm5540" 26
"ENSMUSG00000048920" "OK" "tobit" 0.0352702822941257 0.0576918446193904 "Fkrp" 323
"ENSMUSG00000048921" "OK" "tobit" 0.031194052548379 0.0516371522602409 "Zfp689" 153
"ENSMUSG00000048922" "OK" "tobit" 0.313793417682604 0.3859113648564 "Cdca2" 181
"ENSMUSG00000048924" "OK" "tobit" 0.0164431725297856 0.0289807944620373 "Ccdc125" 390
"ENSMUSG00000048930" "OK" "tobit" 9.98024611624826e-12 4.84938384250567e-11 "Tada3" 371
"ENSMUSG00000048960" "OK" "tobit" 0.0269628685665548 0.0452617524655681 "Prex2" 41
"ENSMUSG00000048965" "OK" "tobit" 0.450196608823648 0.522067328786569 "Mrgpre" 108
"ENSMUSG00000048967" "OK" "tobit" 0.281083237633568 0.352521705688563 "Yjefn3" 43
"ENSMUSG00000048970" "OK" "tobit" 1.16571757405139e-10 5.22824661819878e-10 "C1galt1c1" 269
"ENSMUSG00000048988" "OK" "tobit" 0.135957782022571 0.190029175049184 "Elfn1" 29
"ENSMUSG00000048997" "OK" "tobit" 2.91318099402122e-08 1.08034437892457e-07 "Atxn7l2" 121
"ENSMUSG00000049013" "OK" "tobit" 0.93923454992455 0.950266029382365 "Prss48" 38
"ENSMUSG00000049036" "OK" "tobit" 0.00565098658701363 0.010941624408034 "Tmem121" 19
"ENSMUSG00000049038" "OK" "tobit" 0.224464271721825 0.291023207099462 "Mterfd3" 201
"ENSMUSG00000049044" "OK" "tobit" 3.99078018091853e-13 2.13623322754335e-12 "Rapgef4" 263
"ENSMUSG00000049047" "OK" "tobit" 8.73310564940218e-06 2.53887976051035e-05 "Armcx3" 403
"ENSMUSG00000049076" "OK" "tobit" 0.0551757080949902 0.0857576892288809 "Acap2" 383
"ENSMUSG00000049086" "OK" "tobit" 1.16542146664293e-15 7.34178467658605e-15 "Bmyc" 344
"ENSMUSG00000049090" "OK" "tobit" 0.00445808554651322 0.00879191936198015 "Zadh2" 233
"ENSMUSG00000049091" "OK" "tobit" 1.32213491777692e-42 2.42264028286291e-41 "Sephs2" 446
"ENSMUSG00000049106" "OK" "tobit" 0.0316072152203565 0.0522392451765016 "Dcaf5" 165
"ENSMUSG00000049115" "OK" "tobit" 0.014950969338451 0.0265575326700043 "Agtr1a" 394
"ENSMUSG00000049119" "OK" "tobit" 4.77647001326967e-16 3.07627182894451e-15 "Fam110b" 70
"ENSMUSG00000049124" "OK" "tobit" 1.2311126978527e-36 1.91492995691514e-35 "Gm8186" 446
"ENSMUSG00000049152" "OK" "tobit" 0.000334072907539901 0.000794392141592812 "Ugt3a2" 53
"ENSMUSG00000049164" "OK" "tobit" 8.52724287130604e-05 0.000219695707916451 "Zfp518a" 299
"ENSMUSG00000049184" "OK" "tobit" 0.129768678224262 0.182458794839605 "Purg" 24
"ENSMUSG00000049191" "OK" "tobit" 0.061580229857176 0.0946607160543341 "Rgag4" 55
"ENSMUSG00000049225" "OK" "tobit" 0.420670912613044 0.493277647770715 "Pdp1" 214
"ENSMUSG00000049232" "OK" "tobit" 0.0380740201563974 0.0616732978517014 "Tigd2" 257
"ENSMUSG00000049233" "OK" "tobit" 0.261071673622538 0.331277401882734 "Apoo-ps" 80
"ENSMUSG00000049246" "OK" "tobit" 0.184477990871747 0.246556319017969 "Hspe1-ps2" 15
"ENSMUSG00000049285" "OK" "tobit" 0.0176110092087204 0.0308367759564978 "Mblac1" 159
"ENSMUSG00000049287" "OK" "tobit" 0.260100441778103 0.330335897610811 "Iba57" 245
"ENSMUSG00000049288" "OK" "tobit" 0.107280975135529 0.154455759460272 "Lix1l" 31
"ENSMUSG00000049295" "OK" "tobit" 0.000172151979535482 0.000424289982216979 "Zfp219" 293
"ENSMUSG00000049299" "OK" "tobit" 0.000377642687314311 0.000891648531793807 "Trappc1" 445
"ENSMUSG00000049300" "OK" "tobit" 1.19851553280135e-07 4.21581695403936e-07 "Prmt6" 281
"ENSMUSG00000049303" "OK" "tobit" 0.00845018265375401 0.0157589592966233 "Syt12" 67
"ENSMUSG00000049305" "OK" "tobit" 0.000984535927401162 0.00217641484648653 "Ccdc71" 386
"ENSMUSG00000049307" "OK" "tobit" 0.0576014278299115 0.0891410497074885 "Fut4" 85
"ENSMUSG00000049313" "OK" "tobit" 3.50589336768661e-08 1.29108759009834e-07 "Sorl1" 39
"ENSMUSG00000049321" "OK" "tobit" 3.03359244294418e-08 1.12368404348365e-07 "Zfp2" 196
"ENSMUSG00000049323" "OK" "tobit" 0.181881562438874 0.243687469539828 "Smcr8" 211
"ENSMUSG00000049327" "OK" "tobit" 0.0832864787342818 0.123569286524232 "Setd8" 337
"ENSMUSG00000049339" "OK" "tobit" 0.21620817569402 0.281933326594012 "Fam134a" 368
"ENSMUSG00000049354" "OK" "tobit" 8.56369281720841e-08 3.04747487994507e-07 "Dcaf7" 444
"ENSMUSG00000049357" "OK" "tobit" 0.802488263061394 0.836145080825867 "4933408B17Rik" 13
"ENSMUSG00000049382" "OK" "tobit" 1.78535629109364e-79 6.40223918865028e-78 "Krt8" 447
"ENSMUSG00000049396" "OK" "tobit" 0.470117358783818 0.540580392971816 "Gemin4" 39
"ENSMUSG00000049401" "OK" "tobit" 6.0981685563397e-08 2.19772559386049e-07 "Ogfr" 424
"ENSMUSG00000049404" "OK" "tobit" 1.45950656401793e-10 6.50173666095676e-10 "Rarres1" 103
"ENSMUSG00000049409" "OK" "tobit" 0.0839076884695492 0.12436290090166 "Prokr1" 28
"ENSMUSG00000049411" "OK" "tobit" 0.0613799243269658 0.0943802678097019 "Tmem241" 164
"ENSMUSG00000049421" "OK" "tobit" 5.99472698327996e-09 2.3518916506185e-08 "Zfp260" 409
"ENSMUSG00000049422" "OK" "tobit" 1.93094107729412e-39 3.25243528959743e-38 "Chchd10" 447
"ENSMUSG00000049439" "OK" "tobit" 0.848890014274681 0.875343616306922 "Cyp20a1" 421
"ENSMUSG00000049470" "OK" "tobit" 5.67592315310671e-08 2.0506811483187e-07 "Aff4" 411
"ENSMUSG00000049482" "OK" "tobit" 0.00273148125444871 0.00561530193035175 "Ctu2" 366
"ENSMUSG00000049488" "OK" "tobit" 0.000421804552106684 0.000990166195333373 "Tmem67" 214
"ENSMUSG00000049489" "OK" "tobit" 0.0984821893032448 0.143218891683313 "Fam58b" 392
"ENSMUSG00000049493" "OK" "tobit" 0.785208783542906 0.821109666764865 "Pls1" 432
"ENSMUSG00000049494" "OK" "tobit" 0.0502264567243804 0.0788441456949024 "Gm12669" 49
"ENSMUSG00000049502" "OK" "tobit" 0.548037902566681 0.613056726352029 "Dtx3l" 130
"ENSMUSG00000049504" "OK" "tobit" 1.1345040605532e-08 4.35502285293489e-08 "Proser1" 265
"ENSMUSG00000049516" "OK" "tobit" 0.978125689731794 0.981780266116708 "Spty2d1" 343
"ENSMUSG00000049517" "OK" "tobit" 1.68440385190387e-44 3.29602482131806e-43 "Rps23" 447
"ENSMUSG00000049521" "OK" "tobit" 2.34899112074035e-40 4.04690318084071e-39 "Cdc42ep1" 426
"ENSMUSG00000049532" "OK" "tobit" 4.21723668395341e-29 4.94036965562909e-28 "Sall2" 138
